Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,CostPerVisit,CostPerClick,EmailEngagementRate,CustomerValue,IncomeToAdSpend,SiteEngagementScore,SocialAmplification,CTR_x_PagesPerVisit
24,Male,61168,Social Media,Awareness,3837.70594063036,0.2386090598776715,0.1745225465392715,31,4.602651670995712,14.09519104983811,64,17,3,3,4567,119.92831064469875,959.42648515759,0.16666666666666666,13701,15.934536519865729,64.87525463854118,2.0,1.0982343881606806
53,Female,68709,SEO,Awareness,4200.960399536386,0.1520469554814049,0.1376885145133458,31,5.363288374976825,6.3460191012037,30,4,1,2,577,131.28001248551206,2100.480199768193,0.2,1154,16.35165338720966,34.03553047286668,0.9375,0.8154716687840378
50,Female,42505,Social Media,Consideration,5456.890512101439,0.2439672211258065,0.0439779465557585,16,7.234270749936849,11.446285159980082,72,12,9,0,2753,320.9935595353787,545.6890512101438,0.6923076923076923,0,7.7878073782822,82.80552592828013,4.235294117647059,1.7649249317337972
33,Female,99903,SEO,Consideration,7731.892391722867,0.1919042627182179,0.1074234011229645,8,5.368352354857755,1.1553442866029058,95,18,6,0,1183,859.0991546358741,1104.5560559604096,0.3157894736842105,0,12.919228011880028,6.202295221656163,10.555555555555555,1.0302097006705864
31,Female,143761,Social Media,Consideration,5946.918159657211,0.0435736000904285,0.0650286469829551,5,1.1952913956342317,14.59564380507456,29,0,6,6,2145,991.1530266095351,849.5597370938873,6.0,12870,24.169969414691007,17.4460474539477,4.833333333333333,0.05208314926489617
52,Male,116342,Social Media,Consideration,8337.45315727269,0.1587391029145917,0.0890315415198352,25,9.367089698042356,12.218421391536976,72,3,7,4,1173,320.6712752797188,1042.1816446590863,1.75,4692,13.952467898500817,114.45104914300636,2.769230769230769,1.4869234155877573
20,Female,127543,PPC,Conversion,4527.0254396608325,0.0819466237405201,0.169533408805348,15,6.396924399576311,6.2511583856150414,78,18,7,2,1961,282.93908997880203,565.8781799576041,0.3684210526315789,3922,28.167465421650434,39.98818760255692,4.875,0.5242063568686324
50,Male,96377,Referral,Awareness,6555.162373597156,0.2023065113059497,0.0173064467986982,30,2.013362698659084,1.5311749992886707,59,12,5,8,2638,211.45685076119858,1092.5270622661926,0.38461538461538464,21104,14.700215538914579,3.0828106286871586,1.903225806451613,0.4073163835592513
30,Female,26846,Referral,Retention,5359.207303796991,0.0859533670236361,0.1326118372897217,16,9.835126901284928,12.509503446596842,56,9,8,4,1040,315.24748845864656,595.4674781996657,0.8,4160,5.008388384714746,123.03255386934113,3.2941176470588234,0.8453622722701802
57,Male,133507,Email,Awareness,311.3938412196902,0.2607696600456327,0.027654315800797,26,5.908250572499248,13.447502150975676,22,12,0,5,1345,11.533105230358897,311.3938412196902,0.0,6725,427.36758022739485,79.4512122821869,0.8148148148148148,1.5406924932550434
49,Female,28727,SEO,Awareness,1433.5375286129658,0.1574460304098794,0.1985134011067343,42,4.298614219676077,1.6062988307175838,14,4,5,0,4322,33.338082060766645,238.92292143549432,1.0,0,20.025269068963105,6.904858994771661,0.32558139534883723,0.6767997451514596
64,Female,108340,Social Media,Consideration,6449.111966564861,0.2103973911392426,0.171367179917887,25,6.122797153577226,10.95646162495648,53,19,5,6,3937,248.04276794480236,1074.851994427477,0.25,23622,16.796607649851182,67.08419205056164,2.0384615384615383,1.2882205475874289
26,Female,67907,Referral,Retention,9524.530271605225,0.2212937191644079,0.0687108071831522,9,2.8922065958843617,3.3472187691945106,88,0,1,1,1237,952.4530271605224,4762.265135802612,1.0,1237,7.128946952425824,9.680848202132298,8.8,0.6400271541950822
42,Female,71481,SEO,Consideration,2278.890327660477,0.2402117340670287,0.0955419127584896,43,5.124840479653075,12.889095312845605,99,19,8,7,3919,51.792961992283566,253.21003640671967,0.4,27433,31.352823919978054,66.05455740537788,2.25,1.2310468184343684
39,Female,149057,SEO,Conversion,1455.8415229796112,0.0370842598693391,0.0354888067658695,35,8.846438918580352,8.629743923774402,23,12,4,0,4810,40.4400423049892,291.1683045959222,0.3076923076923077,0,102.31517817747297,76.34250250466019,0.6388888888888888,0.32806363977486896
33,Male,31252,SEO,Conversion,2527.345649233734,0.2149832629745168,0.010708250572149,44,2.509147707374761,14.203774669567212,31,18,5,5,2676,56.163236649638534,421.224274872289,0.2631578947368421,13380,12.360651720808642,35.639368648212276,0.6888888888888889,0.5394247614164542
66,Female,105870,Email,Retention,8771.062337553167,0.2315957709098886,0.0961320099847315,20,1.4816725791613137,4.162757541581674,53,1,6,2,2670,417.66963512157935,1253.0089053647382,3.0,5340,12.068997679915123,6.167843703058528,2.5238095238095237,0.3431491032069074
30,Female,105425,Email,Consideration,5189.442240392063,0.2015629946332857,0.0305088714476003,22,8.102549275118726,10.289694355392578,1,5,6,8,604,225.62792349530707,741.3488914845803,1.0,4832,20.31137138557902,83.37275554047937,0.043478260869565216,1.6331740960566887
36,Male,75256,Email,Conversion,2216.1557622648834,0.2111452591573449,0.1440098452921467,2,8.639802452231134,5.90697745673916,41,10,8,4,3451,738.7185874216278,246.2395291405426,0.7272727272727273,13804,33.942585938627964,51.03511831600902,13.666666666666666,1.8242533278446067
61,Female,135148,PPC,Retention,5279.213703207965,0.2329975127952727,0.035242608547164,20,6.044616314923665,2.9560653914521726,54,0,4,5,2248,251.39112872418883,1055.842740641593,4.0,11240,25.59517617968598,17.868281093153016,2.5714285714285716,1.408380567178941
53,Male,97875,Referral,Conversion,4215.648508921468,0.1062651995924283,0.1931801125073307,48,3.132252655379907,7.228234387002337,97,11,0,7,961,86.03364303921364,4215.648508921468,0.0,6727,23.211562403866193,22.640656352396427,1.9795918367346939,0.3328494535978594
37,Male,48831,SEO,Retention,3531.8924194789142,0.2594644858671023,0.0613064962709916,36,9.35378606716234,1.0204114981215069,28,5,7,7,1234,95.4565518778085,441.4865524348643,1.1666666666666667,8638,13.821819122135159,9.5447108539012,0.7567567567567568,2.4269752928271413
67,Female,81483,Referral,Consideration,1890.4943641425275,0.0203407167126435,0.0204358303921149,36,9.9891703550385,7.246165356207608,55,9,5,4,4345,51.094442274122365,315.0823940237546,0.5,17380,43.07863747558071,72.38318016393603,1.4864864864864864,0.20318688438617463
61,Female,97972,Social Media,Retention,1479.617056780836,0.2779932001866671,0.1332847856826619,17,2.056233714378508,11.162567328909851,59,6,9,1,4563,82.20094759893533,147.9617056780836,1.2857142857142858,4563,66.16970914343723,22.952847280724487,3.2777777777777777,0.5716189905917987
48,Female,65635,PPC,Consideration,4705.546128040122,0.1222982243457944,0.0281704161539514,31,5.060695708517148,0.9246528652865428,67,11,2,0,2491,147.04831650125382,1568.5153760133742,0.16666666666666666,0,13.945470460592599,4.679386787223692,2.09375,0.6189140991060291
42,Female,91038,Referral,Awareness,4681.972925687197,0.1769628476905893,0.0697416744905384,7,5.720428607576338,12.645344181131788,8,17,1,8,4406,585.2466157108996,2340.9864628435985,0.05555555555555555,35248,19.440214890125752,72.33678860639526,1.0,1.0123033364074212
25,Male,88908,Social Media,Awareness,8138.449626205024,0.0409394510911346,0.1002643580708492,39,6.988706878837271,7.7554124140007055,76,9,2,9,905,203.4612406551256,2712.8165420683413,0.2,8145,10.923097271068546,54.2003040859467,1.9,0.28611382345643444
47,Male,36506,Email,Retention,3093.5621862526955,0.2705489760474778,0.1073326246276797,17,8.867221442389308,14.72965683515618,2,1,3,1,24,171.86456590292752,773.3905465631739,1.5,24,11.796822232939608,130.61112892773312,0.1111111111111111,2.399017681624666
44,Female,139261,Email,Retention,6328.432602676611,0.2033370956677887,0.0842499905613156,4,5.282878035933714,10.790819819331206,29,13,5,4,1432,1265.6865205353222,1054.7387671127685,0.35714285714285715,5728,22.002130165839645,57.006585013263035,5.8,1.0742050765939133
69,Female,99688,Social Media,Consideration,6848.112554793032,0.0258837869692212,0.1926117928817707,35,2.270607008969788,10.901072443222782,6,11,0,0,1764,190.2253487442509,6848.112554793032,0.0,0,14.554878344091161,24.75205149486906,0.16666666666666666,0.058771908110994524
21,Female,128722,PPC,Consideration,3985.271719736441,0.0606740467830754,0.1097509826918628,8,9.379364870484167,1.2810403044762484,86,19,7,1,2942,442.80796885960456,498.1589649670551,0.35,2942,32.29132609367399,12.015344429478866,9.555555555555555,0.5690840229472903
25,Female,68166,Social Media,Consideration,3977.761986913245,0.2012582689799042,0.1269105842144277,44,8.325440073290164,3.596579252292912,10,7,0,5,1056,88.39471082029434,3977.761986913245,0.0,5280,17.132464878323553,29.943105033803384,0.2222222222222222,1.675563657646305
29,Male,70411,SEO,Awareness,4917.147560735463,0.1581154298784734,0.0791990557895625,41,2.9115853013096054,12.05498801244592,72,5,0,0,812,117.07494192227293,4917.147560735463,0.0,0,14.316569222553113,35.09912590450104,1.7142857142857142,0.46036656154441274
32,Female,133104,PPC,Awareness,7331.222163522177,0.2474302898854297,0.198642370858451,13,3.268979644016497,8.710935308792044,4,2,2,7,4437,523.6587259658697,2443.7407211740588,0.6666666666666666,31059,18.15329609926343,28.47587020478575,0.2857142857142857,0.8088445809485706
34,Male,69376,PPC,Retention,7783.389303930826,0.0843512867844734,0.1305460054011377,23,4.434001250743998,12.96449525040115,90,7,3,1,2257,324.3078876637844,1945.8473259827065,0.375,2257,8.912195586745348,57.48458815554332,3.75,0.37401371110422077
67,Male,30248,Email,Awareness,7054.207919561147,0.0282783673326697,0.0229270890602543,38,3.901821555720163,7.813814875025291,15,12,4,6,4422,180.8771261425935,1410.8415839122295,0.3076923076923077,26532,4.2873293522838525,30.488111311780536,0.38461538461538464,0.11033714321918353
37,Female,31226,Email,Conversion,2412.637730338126,0.2655592473099447,0.0550819283600485,17,6.084715629289717,11.90700479762564,55,8,7,7,1128,134.0354294632292,301.57971629226574,0.7777777777777778,7896,12.937318474726345,72.45073819014038,3.0555555555555554,1.6158525026092336
57,Female,134147,PPC,Consideration,5708.226822485516,0.0147906873639889,0.1194665930374695,6,2.3740550472326727,2.4772496509270616,90,19,3,5,1881,815.460974640788,1427.056705621379,0.15,9405,23.49652661752174,5.881127037038767,12.857142857142858,0.035113905988518365
61,Female,49433,Email,Conversion,6386.688793711559,0.1374978959657181,0.0756980801275352,9,7.915047890864798,7.315497240688433,0,18,8,8,1531,638.6688793711559,709.6320881901732,0.42105263157894735,12248,7.738792792890121,57.90251100553824,0.0,1.0883024314618044
20,Female,44691,Social Media,Awareness,9765.95508634993,0.2068143580326065,0.022252171800182,11,1.930368049485904,2.434844735638312,26,12,8,0,868,813.8295905291608,1085.1061207055477,0.6153846153846154,0,4.575735181014512,4.70014648313515,2.1666666666666665,0.399227828921082
62,Female,92816,Referral,Consideration,2829.6502843350518,0.0161506492214963,0.1661718787773496,5,8.167390800711491,11.250981110199476,81,7,2,9,666,471.6083807225086,943.2167614450173,0.25,5994,32.78963866135213,91.89115961842195,13.5,0.1319086638771671
40,Male,110853,SEO,Awareness,2174.5028022582064,0.1656775801974067,0.0391930160486554,38,5.551474581925167,1.336235003038511,34,14,5,6,2029,55.75648210918478,362.4171337097011,0.3333333333333333,12174,50.95511708140887,7.418074654846993,0.8717948717948718,0.9197548752607717
38,Male,72123,Referral,Consideration,4400.513233095885,0.0456432063237106,0.0181221568776489,22,9.787405471994663,8.190198017033982,46,15,8,5,1989,191.32666230851675,488.94591478843165,0.5,9945,16.385955506777147,80.16078888863824,2.0,0.44672856733206656
40,Female,103149,Referral,Awareness,9548.37414709325,0.2946240123289436,0.1799705624552811,32,7.269983923082357,10.14784726196765,36,12,0,9,3944,289.34467112403786,9548.37414709325,0.0,35496,10.801650287353931,73.77468644840013,1.0909090909090908,2.141911832985438
32,Male,107954,Referral,Conversion,6927.5742443516565,0.0830690216530564,0.1594045530001149,43,7.419467028162987,8.064354220487273,5,6,1,8,4920,157.44486918981036,3463.7871221758282,0.14285714285714285,39360,15.580983358590224,59.83321024233234,0.11363636363636363,0.6163278672166091
31,Female,113827,Referral,Retention,9580.035838107404,0.2462278785375818,0.123785997561438,30,3.1995599914027584,1.431282338797339,65,5,0,3,3852,309.0334141324969,9580.035838107404,0.0,11556,11.880448202402809,4.579473707617334,2.096774193548387,0.7878208689368247
59,Male,126373,SEO,Retention,8673.034341945604,0.2460524467709146,0.1858001484738,14,4.332329375170184,2.1400157928873837,13,11,6,3,1683,578.2022894630403,1239.0049059922292,0.5,5049,14.569114557097116,9.271253282854126,0.8666666666666667,1.0659802429781315
31,Male,69738,SEO,Awareness,5546.199850165255,0.2048236804379501,0.0973635452889754,4,1.8793760905317765,3.740063611623967,79,8,8,9,1576,1109.2399700330511,616.2444277961395,0.8888888888888888,14184,12.571748248428882,7.028986128754008,15.8,0.38494072778980454
43,Female,132695,Social Media,Retention,1607.1096940614436,0.2697101629440903,0.1806136335328325,27,3.6210689707775416,13.136432244014346,31,15,4,1,1911,57.396774787908704,321.4219388122887,0.25,1911,82.51613710807585,47.56792718552194,1.1071428571428572,0.9766391021402
21,Male,63237,Referral,Consideration,1267.0720562512508,0.1775804221023878,0.0816973035650751,48,1.763643567681617,9.603194622640745,34,17,8,9,3655,25.85861339288267,140.78578402791675,0.4444444444444444,32895,49.86861723532095,16.936612425415042,0.6938775510204082,0.31318856918706267
28,Female,68865,SEO,Awareness,2530.987075191979,0.1513528725578813,0.0740406380872916,12,6.797137326228855,10.493623220654396,65,8,0,1,864,194.69131347630608,2530.987075191979,0.0,864,27.198006133099458,71.32659808049185,5.0,1.028766259495134
45,Female,25207,SEO,Retention,5286.572700688164,0.0103758051744156,0.1102925243094383,35,4.048160646279976,3.035430146384745,60,17,6,9,4785,146.84924168578235,755.2246715268806,0.3333333333333333,43065,4.76721577685719,12.287908863126592,1.6666666666666667,0.04200292618053738
38,Male,59062,Email,Conversion,5812.299264126426,0.1838025011886774,0.1120831232034867,16,1.9788685071109169,14.868519769262772,33,5,2,4,2838,341.89995671331917,1937.4330880421421,0.3333333333333333,11352,10.159807248264096,29.422845518750176,1.9411764705882353,0.36372098113049056
18,Female,59113,Referral,Awareness,4411.213314382021,0.1356426228940756,0.1813994217934567,7,6.175366868943336,6.997914950946022,28,15,8,3,3814,551.4016642977526,490.1348127091135,0.5,11442,13.397584338752539,43.2146921397553,3.5,0.8376429594366495
19,Male,22808,SEO,Retention,9610.372422907318,0.2430929471562474,0.1286608390371186,43,2.4490691266337805,1.2033073104670633,4,0,1,7,2723,218.4175550660754,4805.186211453659,1.0,19061,2.3730221862634755,2.946982783917614,0.09090909090909091,0.5953514317827826
24,Female,133532,PPC,Conversion,7577.865785719193,0.1651411875837907,0.0925352772539487,37,2.423241858975589,8.706531213168034,9,18,1,2,3142,199.41752067682086,3788.9328928595964,0.05263157894736842,6284,17.618995213190537,21.098030882226297,0.23684210526315788,0.40017703839398144
66,Female,72383,Email,Retention,9517.51527700664,0.1822579754196863,0.0927205282170968,19,7.702144333762988,11.974522168625978,96,18,9,0,4941,475.87576385033196,951.7515277006639,0.47368421052631576,0,7.60444227839311,92.22949807060185,4.8,1.4037772326618507
47,Female,41213,Social Media,Consideration,4003.4581444581895,0.2031755206244881,0.1921291276244816,38,8.231075209419606,12.86463930003601,88,9,7,7,37,102.65277293482538,500.4322680572737,0.7,259,10.291779440131018,105.8898136206516,2.2564102564102564,1.6723529909731458
38,Female,124004,Social Media,Conversion,1713.8682043216631,0.0828795299383214,0.1738188216143787,16,5.785800363909001,6.672813631574912,95,19,6,9,1835,100.81577672480371,244.83831490309473,0.3,16515,72.3110963790079,38.60756753786307,5.588235294117647,0.4795244144777469
49,Female,68503,Email,Awareness,7561.127894983648,0.0491226600425558,0.1716070263475479,16,1.3022252786113016,8.661781870816986,48,12,3,8,458,444.77222911668514,1890.281973745912,0.23076923076923078,3664,9.05869365756715,11.27959130999497,2.823529411764706,0.06396876966004547
63,Female,40098,SEO,Conversion,9831.593176277349,0.2741872411207178,0.0527285318391154,12,4.03728853956254,12.021745670266906,87,9,3,1,2689,756.2763981751807,2457.898294069337,0.3,2689,4.078069669021049,48.535256020104164,6.6923076923076925,1.1069730062709446
36,Female,137513,Email,Conversion,8428.640475019443,0.2505634823209207,0.1820328363830606,32,4.218969246557552,3.567283499195504,12,1,5,6,4783,255.41334772786192,1404.7734125032405,2.5,28698,16.313032614796402,15.05025937685804,0.36363636363636365,1.0571196262223312
35,Female,108023,Referral,Consideration,5129.999664813436,0.1255801128177787,0.1657661092983599,47,2.119148172297973,10.958877857937637,64,14,8,8,823,106.87499301694658,569.9999627570484,0.5333333333333333,6584,21.053012484250033,23.223485983085265,1.3333333333333333,0.26612286655476897
24,Male,74051,Email,Conversion,9264.617507654915,0.2910628681419444,0.1183789224295412,35,7.983704222047699,8.825581082498577,84,9,1,9,3465,257.35048632374765,4632.308753827458,0.1,31185,7.99201995321108,70.46082895036818,2.3333333333333335,2.3237598492661538
51,Female,30040,PPC,Retention,2990.536399048733,0.2912782049450839,0.0323315779020189,44,3.2600723906308358,5.894278638557917,2,5,7,2,2318,66.45636442330517,373.81704988109163,1.1666666666666667,4636,10.041662875822706,19.215775052247775,0.044444444444444446,0.9495880339339782
49,Female,118847,Social Media,Consideration,191.74161162063743,0.2390259706365636,0.0452691667309341,21,1.4810445582898657,11.194738184297194,60,11,5,3,2629,8.715527800938064,31.95693527010624,0.4166666666666667,7887,616.6130863008447,16.57990606933313,2.727272727272727,0.35400811310123576
30,Male,71656,Referral,Awareness,9840.342546993626,0.1123187255253439,0.1958539266355662,2,6.872833167217199,2.084776280507469,2,13,4,0,314,3280.1141823312087,1968.0685093987254,0.2857142857142857,0,7.281120401798205,14.32831956689944,0.6666666666666666,0.7719478620901487
35,Male,102990,SEO,Awareness,7517.787708189746,0.0299311784559959,0.1855653635305,32,4.624317423293596,1.6532815073184506,13,19,1,5,405,227.8117487330226,3758.893854094873,0.05,2025,13.697686914051241,7.64529847990181,0.3939393939393939,0.13841127003377177
35,Female,134847,PPC,Retention,2408.2641855123843,0.0252977547302933,0.1929955357165961,9,8.473387948871284,4.617593904339661,13,19,9,5,699,240.82641855123842,240.82641855123842,0.45,3495,55.970200698983014,39.126664541813184,1.3,0.21435769006516878
45,Male,120510,Email,Consideration,2369.623242503139,0.267744407501621,0.1815824082997094,16,3.45968105846927,5.823409464497124,2,16,1,1,943,139.38960250018465,1184.8116212515695,0.058823529411764705,943,50.83473317875412,20.147139420031376,0.11764705882352941,0.9263102551444357
53,Female,76450,Referral,Conversion,4595.290633401874,0.0403108387711811,0.1027226672338476,42,1.8680234499264017,0.8938886714305092,55,18,7,2,4873,106.86722403260173,574.4113291752343,0.3684210526315789,9746,16.632977785266092,1.6698049998557476,1.2790697674418605,0.07530159211076867
61,Female,133271,Referral,Conversion,6577.119161579721,0.2333419612806735,0.1291066956071465,22,7.95401997750369,1.6506908029543743,38,12,6,8,3575,285.96170267737915,939.5884516542458,0.46153846153846156,28600,20.259742447109346,13.129627623380701,1.6521739130434783,1.8560066216163695
38,Male,139509,Referral,Awareness,7032.077949177089,0.1170960038287253,0.0198073013000209,44,8.198850099955113,12.456494584219092,30,6,4,8,715,156.26839887060197,1406.415589835418,0.5714285714285714,5720,19.836123104013566,102.12893186691502,0.6666666666666666,0.9600525826954887
57,Female,89519,Social Media,Awareness,2671.139693014329,0.2919717643107092,0.023436189062366,36,9.265368292477763,9.0920765398175,96,13,1,6,2452,72.19296467606296,1335.5698465071646,0.07142857142857142,14712,33.50086832437168,84.241437684806,2.5945945945945947,2.7052259273432355
40,Male,82958,PPC,Awareness,3214.2139566307355,0.0295019564528894,0.032942221513428,15,2.734613626574082,10.976494774536365,81,10,7,8,4825,200.88837228942097,401.77674457884194,0.6363636363636364,38600,25.801704371466702,30.016472182466348,5.0625,0.08067645212666652
62,Female,65161,PPC,Conversion,7536.638377689919,0.074185935662038,0.0407101800383902,45,3.305830154728536,7.320787250114121,12,18,2,9,885,163.83996473238955,2512.2127925633063,0.10526315789473684,7965,8.644750084172925,24.201279247779457,0.2608695652173913,0.2452461031683163
22,Female,122614,PPC,Consideration,4874.953942669211,0.2230550450524177,0.1278028501382364,14,6.988094048825216,3.956161315705264,4,10,1,0,46,324.9969295112807,2437.4769713346054,0.09090909090909091,0,25.14666902962546,27.646027346472493,0.26666666666666666,1.5587296328912406
44,Female,140406,Referral,Conversion,7186.9195965285135,0.2487577375988154,0.1313781542387365,4,1.357789943259113,12.759239769019592,36,5,3,0,946,1437.3839193057026,1796.7298991321284,0.5,0,19.533607480502518,17.32436744200653,7.2,0.3377607544195609
44,Female,143498,PPC,Consideration,2443.9065225383174,0.2494296684150879,0.0924911020106272,8,7.2008148213039975,4.637659419818099,52,1,2,9,2611,271.54516917092417,814.6355075127725,1.0,23499,58.69263249010415,33.39492668638626,5.777777777777778,1.7960968531963066
53,Female,109017,Social Media,Conversion,3966.4052320953374,0.2004219008087962,0.1786241075998749,39,3.323521251800717,9.312870073592974,21,19,2,8,1937,99.16013080238343,1322.1350773651125,0.1,15496,27.47816107063608,30.951521604845155,0.525,0.6661064466643295
27,Male,117757,Email,Retention,1710.7567501137796,0.1512424103652719,0.052105900601943,49,9.604731820417513,4.793978715963773,99,11,9,2,207,34.215135002275595,171.07567501137797,0.75,414,68.79306887042961,46.044879919621536,1.98,1.4526427914319704
57,Male,64791,Referral,Awareness,6280.577215865275,0.0746955530836588,0.1108829776575965,16,6.1431667005548,10.929112288386763,73,0,9,5,2834,369.4457185803103,628.0577215865276,9.0,14170,10.314447753083167,67.13935867664183,4.294117647058823,0.45886723438305616
55,Female,133917,Social Media,Retention,7934.4905172969,0.2539567277269219,0.1040557956189084,28,4.869115278125525,14.647070554781294,14,1,4,2,1523,273.6031212861,1586.89810345938,2.0,3046,16.875705378023277,71.3182750180681,0.4827586206896552,1.2365445829579196
20,Male,32976,Email,Retention,7964.871202233316,0.0717384497156717,0.1751966631582507,38,9.688238755061528,7.399534175886253,87,1,1,1,2759,204.22746672393117,3982.435601116658,0.5,2759,4.139660203237385,71.68845377222347,2.230769230769231,0.6950192287634032
61,Female,76388,Social Media,Consideration,4284.799523050312,0.0511194020144245,0.0388238819965322,23,9.847225437181002,5.339789261480596,84,17,9,1,1436,178.53331346042967,428.4799523050312,0.5,1436,17.823512179970734,52.58210864483768,3.5,0.5033842758499227
54,Female,74327,Social Media,Awareness,1753.029987867175,0.2980195230466109,0.0550899942006732,17,1.2213088438124553,12.74174561819528,86,12,8,1,4609,97.39055488150971,194.78110976301943,0.6153846153846154,4609,42.37498817815449,15.561606609110495,4.777777777777778,0.3639738791255957
28,Female,134229,Referral,Conversion,7646.868280929376,0.1366183460824928,0.0605960469172655,9,7.243877945860958,13.199234790906296,79,4,9,9,2280,764.6868280929376,764.6868280929376,1.8,20520,17.551165248846097,95.61364580408679,7.9,0.9896466241869694
44,Female,22966,Social Media,Consideration,2174.9304897608217,0.1880182601319956,0.0990337166584787,19,1.6268745120024208,1.0997582592182555,44,2,7,4,4114,108.74652448804109,271.8663112201027,2.3333333333333335,16456,10.554565096665575,1.7891686812863312,2.2,0.3058821151997846
55,Female,122267,Email,Retention,4274.592428352124,0.1864073098989587,0.0128056106031442,41,7.8589310936412655,10.734521365597908,96,6,1,5,4607,101.7760101988601,2137.296214176062,0.14285714285714285,23035,28.5965049402811,84.3618637354539,2.2857142857142856,1.4649622038469499
22,Female,72188,Social Media,Conversion,9958.230832464606,0.0844772628155788,0.1129615472513524,36,5.5715343113795575,8.725433125730811,42,14,2,6,4701,269.14137385039476,3319.4102774882017,0.13333333333333333,28206,7.248350923314796,48.614050041656995,1.135135135135135,0.4706679683084257
40,Female,146530,Referral,Retention,7481.281708036621,0.2955132978896854,0.0132062318625543,28,1.6829180870417986,3.973939129739588,76,7,1,4,2079,257.9752313116076,3740.6408540183106,0.125,8316,19.583598388525527,6.687814038241897,2.6206896551724137,0.4973246739799225
55,Female,60167,Referral,Conversion,1118.687566760255,0.1812611241189984,0.0754539598931117,34,1.0867833604404848,6.508830549253812,96,4,3,3,1913,31.96250190743586,279.6718916900638,0.6,5739,53.73552568248069,7.073688736855744,2.742857142857143,0.19699157358726488
37,Female,59958,Referral,Consideration,3913.087342581484,0.2851543130406169,0.0445083998293436,45,1.7315410293015492,14.310833858803583,83,14,6,5,1613,85.06711614307574,559.0124775116406,0.4,8065,15.318513551732728,24.779795990036217,1.8043478260869565,0.49375639271212596
38,Male,49076,Social Media,Consideration,5177.115189259589,0.143290990069817,0.1266734448761907,44,4.873037302729413,4.1384172951654,34,8,0,8,2828,115.04700420576864,5177.115189259589,0.0,22624,9.477579815488289,20.166661853601553,0.7555555555555555,0.6982623397552481
68,Male,96519,Email,Consideration,6216.303781928969,0.2907486791841618,0.189200916972614,12,3.796537160765276,5.886508171678434,93,8,2,2,4954,478.1772139945361,2072.10126064299,0.2222222222222222,9908,15.524253500454531,22.34834702092564,7.153846153846154,1.1038381649660918
69,Female,128176,PPC,Awareness,9965.88520779455,0.0158239048964743,0.0923819894735738,44,8.339243283250632,3.2474638042539548,98,7,7,1,822,221.46411572876778,1245.7356509743188,0.875,822,12.860186239504458,27.081390717224338,2.1777777777777776,0.1319593926227201
33,Female,90784,PPC,Conversion,6967.994343062765,0.2612255384063099,0.0297493173780373,7,6.66631316705077,13.89820331478048,79,16,7,0,711,870.9992928828457,870.9992928828457,0.4117647058823529,0,13.026843692357172,92.64977575566976,9.875,1.7414112462479103
24,Female,91728,Email,Awareness,2015.820828521355,0.1831471483028701,0.1211529654726826,18,7.064139022684979,11.623392597977446,85,18,0,7,3878,106.09583308007132,2015.820828521355,0.0,27146,45.481481896064594,82.10926122736022,4.473684210526316,1.2937769172197777
36,Female,106366,Email,Conversion,5816.981691382811,0.0271390399263204,0.1193359629815006,2,1.623307764755888,8.39523437925744,77,2,1,8,851,1938.9938971276035,2908.4908456914054,0.3333333333333333,6808,18.282285101986812,13.62804915479418,25.666666666666668,0.04405501424041597
51,Male,44090,Referral,Conversion,5894.396507992782,0.1309624394607766,0.0304631116741875,47,8.991547088586689,11.850336670724486,38,15,9,9,2792,122.79992724984963,589.4396507992782,0.5625,25128,7.478716646153359,106.55286019042482,0.7916666666666666,1.1775549412477564
41,Male,35860,Email,Conversion,3131.2609532609185,0.2396251408441261,0.1954894343065985,11,9.710363187254792,2.45394414387197,32,11,6,5,618,260.93841277174323,447.32299332298834,0.5,3090,11.448599122198631,23.82868887823385,2.6666666666666665,2.3268471463935465
25,Male,117683,PPC,Retention,9495.666622947145,0.1460551763655833,0.1329271878818272,29,3.899513699154265,5.740744208506393,30,0,1,3,2423,316.52222076490483,4747.833311473572,1.0,7269,12.392032349081123,22.386110684411186,1.0,0.5695441610699843
65,Male,75008,PPC,Awareness,8611.69277694447,0.0609306022613812,0.14490699549206,18,1.0912317886565202,3.914524970177163,52,6,7,5,2481,453.24698826023524,1076.4615971180588,1.0,12405,8.709006804560678,4.271654084947037,2.736842105263158,0.06648941008960602
26,Female,78916,SEO,Conversion,3566.025318988329,0.2842810138233181,0.1670459652838031,40,5.155666843940698,7.382865154366072,97,8,5,9,2176,86.97622729239828,594.3375531647215,0.5555555555555556,19584,22.123756615885743,38.063593089650276,2.3658536585365852,1.4656581973307283
57,Male,106644,PPC,Awareness,3118.9164619383087,0.0121499320560483,0.0326894402541877,23,7.809375298551036,13.701369917280225,41,3,1,3,3069,129.95485258076286,1559.4582309691543,0.25,9207,34.18168444604614,106.99913978831843,1.7083333333333333,0.09488337927757699
36,Male,42797,SEO,Conversion,1188.1084034432822,0.1499036456633597,0.1078320059555225,11,9.134190768103387,4.917665847474966,98,18,4,2,2529,99.00903362027351,237.62168068865645,0.21052631578947367,5058,35.99083134563124,44.91889798462316,8.166666666666666,1.3692484963233016
